    0.10000E-03    0.35910E+03
    0.10202E-03    0.36606E+03
    0.10408E-03    0.37315E+03
    0.10618E-03    0.38038E+03
    0.10833E-03    0.38775E+03
    0.11052E-03    0.39526E+03
    0.11275E-03    0.40291E+03
    0.11503E-03    0.41072E+03
    0.11735E-03    0.41868E+03
    0.11972E-03    0.42679E+03
    0.12214E-03    0.43505E+03
    0.12461E-03    0.44348E+03
    0.12712E-03    0.45207E+03
    0.12969E-03    0.46082E+03
    0.13231E-03    0.46975E+03
    0.13499E-03    0.47884E+03
    0.13771E-03    0.48812E+03
    0.14049E-03    0.49757E+03
    0.14333E-03    0.50720E+03
    0.14623E-03    0.51702E+03
    0.14918E-03    0.52703E+03
    0.15220E-03    0.53724E+03
    0.15527E-03    0.54764E+03
    0.15841E-03    0.55824E+03
    0.16161E-03    0.56904E+03
    0.16487E-03    0.58006E+03
    0.16820E-03    0.59128E+03
    0.17160E-03    0.60273E+03
    0.17507E-03    0.61439E+03
    0.17860E-03    0.62628E+03
    0.18221E-03    0.63840E+03
    0.18589E-03    0.65075E+03
    0.18965E-03    0.66334E+03
    0.19348E-03    0.67617E+03
    0.19739E-03    0.68925E+03
    0.20138E-03    0.70258E+03
    0.20544E-03    0.71617E+03
    0.20959E-03    0.73002E+03
    0.21383E-03    0.74413E+03
    0.21815E-03    0.75852E+03
    0.22255E-03    0.77318E+03
    0.22705E-03    0.78813E+03
    0.23164E-03    0.80336E+03
    0.23632E-03    0.81888E+03
    0.24109E-03    0.83471E+03
    0.24596E-03    0.85083E+03
    0.25093E-03    0.86727E+03
    0.25600E-03    0.88402E+03
    0.26117E-03    0.90109E+03
    0.26645E-03    0.91849E+03
    0.27183E-03    0.93622E+03
    0.27732E-03    0.95430E+03
    0.28292E-03    0.97271E+03
    0.28864E-03    0.99148E+03
    0.29447E-03    0.10106E+04
    0.30042E-03    0.10301E+04
    0.30649E-03    0.10500E+04
    0.31268E-03    0.10702E+04
    0.31899E-03    0.10908E+04
    0.32544E-03    0.11119E+04
    0.33201E-03    0.11333E+04
    0.33872E-03    0.11551E+04
    0.34556E-03    0.11774E+04
    0.35254E-03    0.12000E+04
    0.35966E-03    0.12232E+04
    0.36693E-03    0.12467E+04
    0.37434E-03    0.12707E+04
    0.38190E-03    0.12951E+04
    0.38962E-03    0.13200E+04
    0.39749E-03    0.13454E+04
    0.40552E-03    0.13712E+04
    0.41371E-03    0.13976E+04
    0.42207E-03    0.14244E+04
    0.43060E-03    0.14518E+04
    0.43929E-03    0.14796E+04
    0.44817E-03    0.15080E+04
    0.45722E-03    0.15369E+04
    0.46646E-03    0.15664E+04
    0.47588E-03    0.15964E+04
    0.48550E-03    0.16270E+04
    0.49530E-03    0.16581E+04
    0.50531E-03    0.16898E+04
    0.51552E-03    0.17222E+04
    0.52593E-03    0.17551E+04
    0.53656E-03    0.17886E+04
    0.54739E-03    0.18228E+04
    0.55845E-03    0.18575E+04
    0.56973E-03    0.18930E+04
    0.58124E-03    0.19291E+04
    0.59299E-03    0.19658E+04
    0.60496E-03    0.20032E+04
    0.61719E-03    0.20414E+04
    0.62965E-03    0.20802E+04
    0.64237E-03    0.21197E+04
    0.65535E-03    0.21600E+04
    0.66859E-03    0.22009E+04
    0.68210E-03    0.22427E+04
    0.69588E-03    0.22852E+04
    0.70993E-03    0.23284E+04
    0.72427E-03    0.23725E+04
    0.73891E-03    0.24173E+04
    0.75383E-03    0.24630E+04
    0.76906E-03    0.25095E+04
    0.78460E-03    0.25568E+04
    0.80045E-03    0.26050E+04
    0.81662E-03    0.26540E+04
    0.83311E-03    0.27039E+04
    0.84994E-03    0.27547E+04
    0.86711E-03    0.28064E+04
    0.88463E-03    0.28590E+04
    0.90250E-03    0.29125E+04
    0.92073E-03    0.29670E+04
    0.93933E-03    0.30224E+04
    0.95831E-03    0.30788E+04
    0.97767E-03    0.31362E+04
    0.99742E-03    0.31946E+04
    0.10176E-02    0.32540E+04
    0.10381E-02    0.33144E+04
    0.10591E-02    0.33759E+04
    0.10805E-02    0.34384E+04
    0.11023E-02    0.35020E+04
    0.11246E-02    0.35667E+04
    0.11473E-02    0.36325E+04
    0.11705E-02    0.36994E+04
    0.11941E-02    0.37674E+04
    0.12182E-02    0.38366E+04
    0.12429E-02    0.39069E+04
    0.12680E-02    0.39784E+04
    0.12936E-02    0.40511E+04
    0.13197E-02    0.41250E+04
    0.13464E-02    0.42001E+04
    0.13736E-02    0.42764E+04
    0.14013E-02    0.43539E+04
    0.14296E-02    0.44327E+04
    0.14585E-02    0.45128E+04
    0.14880E-02    0.45942E+04
    0.15180E-02    0.46768E+04
    0.15487E-02    0.47608E+04
    0.15800E-02    0.48461E+04
    0.16119E-02    0.49327E+04
    0.16445E-02    0.50206E+04
    0.16777E-02    0.51099E+04
    0.17116E-02    0.52006E+04
    0.17462E-02    0.52927E+04
    0.17814E-02    0.53861E+04
    0.18174E-02    0.54810E+04
    0.18541E-02    0.55772E+04
    0.18916E-02    0.56749E+04
    0.19298E-02    0.57740E+04
    0.19688E-02    0.58746E+04
    0.20086E-02    0.59766E+04
    0.20491E-02    0.60800E+04
    0.20905E-02    0.61849E+04
    0.21328E-02    0.62913E+04
    0.21758E-02    0.63991E+04
    0.22198E-02    0.65085E+04
    0.22646E-02    0.66193E+04
    0.23104E-02    0.67316E+04
    0.23571E-02    0.68454E+04
    0.24047E-02    0.69606E+04
    0.24533E-02    0.70774E+04
    0.25028E-02    0.71957E+04
    0.25534E-02    0.73154E+04
    0.26050E-02    0.74367E+04
